@locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Market,Name,OperatingHours.@timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime MF,Is24Hours MF,IsOpen MF,Summary MF,ThruTime MF,BeginTime Sat,Is24Hours Sat,IsOpen Sat,Summary Sat,ThruTime Sat,BeginTime Sun,Is24Hours Sun,IsOpen Sun,Summary Sun,ThruTime Sun,AllCapability
en-US,39440 10th St W,,Palmdale,United States,Los Angeles,"39440 10th St W, Palmdale, CA 93551-3747","SEC Ave ""P"" & 10th St",34.599359,-118.146734,93551-3747,CA,T0685,"T0685,",685,TRUE,2011-10-06 12:00:00,1991-10-09 12:00:00,RG2,Palmdale,12-hour,219,294,200,,PST,Pacific Std Time,UTC,-8,STR,(661) 265-0906,(661) 202-3340,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,900 Spectrum Center Dr,,Irvine,United States,Orange,"900 Spectrum Center Dr, Irvine, CA 92618-4958",NWC I-5 & I-405,33.64795,-117.740077,92618-4958,CA,T2128,"T2128,",2128,TRUE,2010-10-14 12:00:00,2006-07-19 12:00:00,RG2,Irvine Spectrum,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 885-0114,(949) 885-1855,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2620 E Chapman Ave,,Orange,United States,Orange,"2620 E Chapman Ave, Orange, CA 92869-3205",SEC E. Chapman Ave and S.Yorba St,33.787208,-117.825177,92869-3205,CA,T3258,"T3258,",3258,TRUE,,2017-10-18 12:00:00,,East Orange,12-hour,222,296,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(714) 923-1766,(714) 923-1776,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,3100 Baldwin Park Blvd,,Baldwin Park,United States,Los Angeles,"3100 Baldwin Park Blvd, Baldwin Park, CA 91706-4703",NEC I-10 & Baldwin Park,34.06949,-117.977457,91706-4703,CA,T1033,"T1033,",1033,TRUE,2016-06-23 12:00:00,1997-07-23 12:00:00,RG2,Baldwin Park,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 851-9404,(626) 251-1771,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,26932 La Paz Rd,,Aliso Viejo,United States,Orange,"26932 La Paz Rd, Aliso Viejo, CA 92656-3038",NEC La Paz & Pacific Park,33.570957,-117.705313,92656-3038,CA,T0259,"T0259,",259,TRUE,2012-06-21 12:00:00,1987-02-18 12:00:00,RG2,Aliso Viejo,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 643-0337,(949) 427-4027,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2911 Jamacha Rd,,El Cajon,United States,San Diego,"2911 Jamacha Rd, El Cajon, CA 92019-4342",SEC Jamacha Rd & Hwy 94,32.738795,-116.93853,92019-4342,CA,T1140,"T1140,",1140,TRUE,2010-04-15 12:00:00,1998-10-07 12:00:00,RG2,Rancho San Diego,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 660-2948,(619) 403-5249,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,8251 Mira Mesa Blvd,,San Diego,United States,San Diego,"8251 Mira Mesa Blvd, San Diego, CA 92126-2603",SWC Mira Mesa Blvd & Camino Ruiz,32.910813,-117.146313,92126-2603,CA,T0305,"T0305,",305,TRUE,2011-10-06 12:00:00,1987-07-22 12:00:00,RG2,Mira Mesa,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 530-1901,(858) 877-2031,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,5500 Grossmont Ctr Dr,Ste 1,La Mesa,United States,San Diego,"5500 Grossmont Ctr Dr, La Mesa, CA 91942-3015",NEC I-8 & Jackson Dr,32.779717,-117.012303,91942-3015,CA,T0997,"T0997,",997,TRUE,2010-07-22 12:00:00,1995-07-19 12:00:00,RG2,Grossmont,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 461-1960,(619) 403-5235,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Wine & Beer Available']"
en-US,1330 E 17th St,,Santa Ana,United States,Orange,"1330 E 17th St, Santa Ana, CA 92705-8500",SEC E 17th St & Grand Ave,33.759257,-117.850704,92705-8500,CA,T0286,"T0286,",286,TRUE,2010-10-14 12:00:00,1987-09-09 12:00:00,RG2,Santa Ana,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 541-4593,(714) 481-6350,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,3750 Barranca Pkwy,,Irvine,United States,Orange,"3750 Barranca Pkwy, Irvine, CA 92606-8200",SWC Barranca Pkwy & Culver Dr,33.685581,-117.812576,92606-8200,CA,T0336,"T0336,",336,TRUE,2010-10-14 12:00:00,1988-07-20 12:00:00,RG2,Irvine,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 857-8337,(949) 214-0011,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2300 Park Ave,,Tustin,United States,Orange,"2300 Park Ave, Tustin, CA 92782-2702",NEC Jamboree Rd & Barranca Pkwy,33.69995,-117.828042,92782-2702,CA,T2151,"T2151,",2151,TRUE,2010-07-17 12:00:00,2007-07-25 12:00:00,RG2,Tustin,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 361-2100,(949) 885-4314,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Sun Boutique', 'Which Wich Superior Sandwiches', 'Wine, Beer, & Spirits Available']"
en-US,1000 W Imperial Hwy,,La Habra,United States,Orange,"1000 W Imperial Hwy, La Habra, CA 90631-6901",SEC Imperial Hwy & Idaho St,33.916115,-117.956657,90631-6901,CA,T2397,"T2397,",2397,TRUE,2010-03-11 12:00:00,2008-07-23 12:00:00,RG2,La Habra,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 459-6034,(714) 459-6044,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,200 W Orangethorpe Ave,,Fullerton,United States,Orange,"200 W Orangethorpe Ave, Fullerton, CA 92832-2900",SWC Orangethorpe Ave & Harbor Blvd,33.858511,-117.927687,92832-2900,CA,T1418,"T1418,",1418,TRUE,2018-04-13 12:00:00,2002-07-24 12:00:00,RG2,Fullerton South,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 992-4565,(714) 869-0468,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,1441 W 17th St,,Santa Ana,United States,Orange,"1441 W 17th St, Santa Ana, CA 92706-3301",NWC Bristol & 17th St,33.761461,-117.887485,92706-3301,CA,T1936,"T1936,",1936,TRUE,2018-04-13 12:00:00,2004-10-06 12:00:00,RG2,Santa Ana NW,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 481-0030,(714) 481-6070,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beauty Concierge', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,1893 W Malvern Ave,,Fullerton,United States,Orange,"1893 W Malvern Ave, Fullerton, CA 92833-2403",NEC Malvern Ave & Gilbert St,33.87942,-117.961619,92833-2403,CA,T1383,"T1383,",1383,TRUE,2017-07-20 12:00:00,2001-10-10 12:00:00,RG2,West Fullerton,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 278-1024,(714) 869-0563,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Café', 'Clinic care by Kaiser Permanente', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,3121 E Colorado Blvd,,Pasadena,United States,Los Angeles,"3121 E Colorado Blvd, Pasadena, CA 91107-3814",NEC Colorado Blvd & Kineola Av,34.147097,-118.085751,91107-3814,CA,T1332,"T1332,",1332,TRUE,2010-10-14 12:00:00,2001-07-25 12:00:00,RG2,Pasadena East,12-hour,236,294,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 584-2931,(626) 639-0206,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Which Wich Superior Sandwiches', 'Wine, Beer, & Spirits Available']"
en-US,12100 Harbor Blvd,,Garden Grove,United States,Orange,"12100 Harbor Blvd, Garden Grove, CA 92840-4004",SEC Harbor Blvd & Chapman Ave,33.787031,-117.913614,92840-4004,CA,T0192,"T0192,",192,TRUE,2011-06-02 12:00:00,1983-04-13 12:00:00,RG2,Garden Grove Harbor,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 971-4826,(714) 591-2537,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine & Beer Available']"
en-US,15614 Whittwood Ln,,Whittier,United States,Los Angeles,"15614 Whittwood Ln, Whittier, CA 90603-2324",SWC Whittier Blvd & Santa Gertrudes Ave,33.943006,-117.996039,90603-2324,CA,T2019,"T2019,",2019,TRUE,2010-07-22 12:00:00,2005-10-05 12:00:00,RG2,Whittier,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(562) 371-9003,(562) 383-9309,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Pizza Hut Salads and Snacks', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,101 S Euclid St,,Anaheim,United States,Orange,"101 S Euclid St, Anaheim, CA 92802-1011",SWC Lincoln Ave & Euclid St,33.831712,-117.942535,92802-1011,CA,T2421,"T2421,",2421,TRUE,2010-03-11 12:00:00,2008-07-23 12:00:00,RG2,Anaheim,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 422-1120,(714) 422-1130,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,4255 CAMPUS DR STE A150,,Irvine,United States,Orange,"4255 CAMPUS DR STE A150, Irvine, CA 92612-2668",NWC Stanford & Campus Drive,33.649956,-117.838337,92612-2668,CA,T3233,"T3233,",3233,TRUE,,2017-07-19 12:00:00,,Irvine University Town Center,12-hour,202,296,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(949) 988-6230,(949) 988-6240,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,3600 Rosemead Blvd,,Rosemead,United States,Los Angeles,"3600 Rosemead Blvd, Rosemead, CA 91770-2066",NEC Rosemead Blvd & I-10,34.074952,-118.070068,91770-2066,CA,T1411,"T1411,",1411,TRUE,2017-07-06 12:00:00,2002-03-06 12:00:00,RG2,Rosemead,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 280-8024,(626) 537-3212,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,3424 College Ave,,San Diego,United States,San Diego,"3424 College Ave, San Diego, CA 92115-7134",SWC SR 94 & College Ave,32.74126,-117.055525,92115-7134,CA,T1846,"T1846,",1846,TRUE,2018-04-13 12:00:00,2003-10-08 12:00:00,RG2,Lemon Grove,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 471-0025,(619) 610-1040,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,3300 S Bristol St,,Santa Ana,United States,Orange,"3300 S Bristol St, Santa Ana, CA 92704-7246",SWC Bristol & Alton,33.702755,-117.886981,92704-7246,CA,T0250,"T0250,",250,TRUE,2016-10-06 12:00:00,1986-10-08 12:00:00,RG2,Santa Ana,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 641-4944,(714) 481-6220,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,8001 Othello Ave,,San Diego,United States,San Diego,"8001 Othello Ave, San Diego, CA 92111-3713",SEC Othello & Convoy St,32.816365,-117.151026,92111-3713,CA,T0205,"T0205,",205,TRUE,2011-10-06 12:00:00,1983-02-23 12:00:00,RG2,Kearny Mesa,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 576-1570,(858) 609-1609,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,910 Eastlake Pkwy,,Chula Vista,United States,San Diego,"910 Eastlake Pkwy, Chula Vista, CA 91914-3558",NWC E Lake Pkwy & Otay Lakes Rd,32.649071,-116.969107,91914-3558,CA,T1815,"T1815,",1815,TRUE,2010-07-22 12:00:00,2003-10-08 12:00:00,RG2,Chula Vista East,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 213-1010,(619) 210-1152,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,5680 Balboa Ave,,San Diego,United States,San Diego,"5680 Balboa Ave, San Diego, CA 92111-2702",NEC State Hwy 274 & Genesee Ave,32.822049,-117.179293,92111-2702,CA,T2465,"T2465,",2465,TRUE,2010-09-09 12:00:00,2008-10-08 12:00:00,ESF,Balboa,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 309-6564,(858) 309-6574,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,7530 Orangethorpe Ave,,Buena Park,United States,Orange,"7530 Orangethorpe Ave, Buena Park, CA 90621-3429",SWC Orangethorpe Ave & Beach Blvd,33.857675,-118.001071,90621-3429,CA,T2082,"T2082,",2082,TRUE,2010-07-22 12:00:00,2005-10-05 12:00:00,RG2,Buena Park,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 676-0013,(714) 676-0681,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,777 E Colorado Blvd,,Pasadena,United States,Los Angeles,"777 E Colorado Blvd, Pasadena, CA 91101-2104",NWC Hudson Ave & Colorado Blvd,34.146769,-118.134738,91101-2104,CA,T0883,"T0883,",883,TRUE,2016-06-23 12:00:00,1994-03-09 12:00:00,RG2,Pasadena,12-hour,236,294,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 584-1606,(626) 639-0948,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,10621 Carmenita Rd,,Santa Fe Springs,United States,Los Angeles,"10621 Carmenita Rd, Santa Fe Springs, CA 90670-4017",SWC Carmanita & Telegraph,33.937929,-118.047758,90670-4017,CA,T0227,"T0227,",227,TRUE,2010-07-22 12:00:00,1985-07-24 12:00:00,RG2,Santa Fe Springs,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(562) 946-0851,(562) 567-6290,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,13831 Brookhurst St,,Garden Grove,United States,Orange,"13831 Brookhurst St, Garden Grove, CA 92843-3120",NWC Brookhurst & Westminster Av,33.761503,-117.955915,92843-3120,CA,T0193,"T0193,",193,TRUE,2011-10-06 12:00:00,1983-04-13 12:00:00,RG2,Brookhurst,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 534-2142,(714) 591-1353,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine & Beer Available']"
en-US,3030 Harbor Blvd Ste A,,Costa Mesa,United States,Orange,"3030 Harbor Blvd Ste A, Costa Mesa, CA 92626-2562",NEC Harbor Blvd & Baker St,33.682425,-117.917837,92626-2562,CA,T1293,"T1293,",1293,TRUE,2016-06-23 12:00:00,2000-10-04 12:00:00,RG2,Costa Mesa,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 979-0372,(714) 361-2573,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,8800 Whittier Blvd,,Pico Rivera,United States,Los Angeles,"8800 Whittier Blvd, Pico Rivera, CA 90660-2658",SWC Whittier Blvd & Rosemead Blvd,34.001125,-118.085999,90660-2658,CA,T1425,"T1425,",1425,TRUE,2010-04-15 12:00:00,2002-07-24 12:00:00,ESF,Pico Rivera,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(562) 949-6200,(562) 566-1908,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Sun Boutique', 'Wine, Beer, & Spirits Available']"
