@locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Market,Name,OperatingHours.@timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime MF,Is24Hours MF,IsOpen MF,Summary MF,ThruTime MF,BeginTime Sat,Is24Hours Sat,IsOpen Sat,Summary Sat,ThruTime Sat,BeginTime Sun,Is24Hours Sun,IsOpen Sun,Summary Sun,ThruTime Sun,AllCapability
en-US,5000 Grandview Pkwy,,Davenport,United States,Polk,"5000 Grandview Pkwy, Davenport, FL 33837-2300",SEC I-4 & US Hwy 27,28.232819,-81.643913,33837-2300,FL,T2366,,2366,TRUE,2010-06-03 12:00:00,2008-03-05 12:00:00,SFL,NE Polk County,12-hour,314,396,300,,EST,Eastern Std Time,UTC,-5,STR,(863) 256-1051,(863) 256-1061,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,900 E Lake Rd,,Palm Harbor,United States,Pinellas,"900 E Lake Rd, Palm Harbor, FL 34685-2430",NWC Hwy 584 & East Lake,28.063326,-82.707556,34685-2430,FL,T0652,,652,TRUE,2011-07-21 12:00:00,1991-07-24 12:00:00,SFL,Boot Ranch,12-hour,314,396,300,,EST,Eastern Std Time,UTC,-5,STR,(727) 786-6969,(727) 431-3527,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,4005 US Highway 98 N,,Lakeland,United States,Polk,"4005 US Highway 98 N, Lakeland, FL 33809-3815",NEC US 98 & Sharon Dr,28.092393,-81.970917,33809-3815,FL,T1859,,1859,TRUE,2012-06-21 12:00:00,2004-03-03 12:00:00,SFL,Lakeland North,12-hour,314,396,300,,EST,Eastern Std Time,UTC,-5,STR,(863) 859-1622,(863) 279-3408,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,6295 W Waters Ave,,Tampa,United States,Hillsborough,"6295 W Waters Ave, Tampa, FL 33634-1100",NWC Waters Ave & Veterans Expy,28.027791,-82.54837,33634-1100,FL,T0798,,798,TRUE,2011-10-06 12:00:00,1996-03-06 12:00:00,SFL,Town & Country,12-hour,314,396,300,,EST,Eastern Std Time,UTC,-5,STR,(813) 885-2311,(813) 261-2882,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,11627 W Hillsborough Ave,,Tampa,United States,Hillsborough,"11627 W Hillsborough Ave, Tampa, FL 33635-9736",NWC W Hillsborough Ave & Pistol Range Rd,28.015839,-82.612749,33635-9736,FL,T2289,,2289,TRUE,,2007-10-10 12:00:00,SFL,Tampa West,12-hour,314,396,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(813) 749-5961,(813) 749-5971,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,1544 N Dale Mabry Hwy,,Tampa,United States,Hillsborough,"1544 N Dale Mabry Hwy, Tampa, FL 33607-2551",NWC I-275 & Dale Mabry Hwy,27.957042,-82.508311,33607-2551,FL,T2040,,2040,TRUE,2010-10-14 12:00:00,2005-07-20 12:00:00,SFL,Tampa Central Walter's Crossing,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(813) 262-0244,(813) 830-6897,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine & Beer Available']"
en-US,2747 Gulf To Bay Blvd,,Clearwater,United States,Pinellas,"2747 Gulf To Bay Blvd, Clearwater, FL 33759-3945",SEC US 19 & SR 60,27.958182,-82.724497,33759-3945,FL,T1820,,1820,TRUE,2018-04-13 12:00:00,2003-10-08 12:00:00,SFL,Clearwater,12-hour,314,396,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(727) 431-0231,(727) 431-0979,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,3570 Harden Blvd,,Lakeland,United States,Polk,"3570 Harden Blvd, Lakeland, FL 33803-5928",NEC Polk Pkwy & Harden Blvd,28.000168,-81.972942,33803-5928,FL,T1299,,1299,TRUE,2012-06-21 12:00:00,2000-10-04 12:00:00,SFL,Lakeland South,12-hour,314,396,300,,EST,Eastern Std Time,UTC,-5,STR,(863) 648-4412,(863) 279-3429,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,187 Brandon Town Center Dr,,Brandon,United States,Hillsborough,"187 Brandon Town Center Dr, Brandon, FL 33511-4754",SWC Brandon Blvd & Providence,27.936417,-82.323706,33511-4754,FL,T0812,,812,TRUE,2010-07-22 12:00:00,1992-07-22 12:00:00,SFL,Brandon,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(813) 654-4955,(813) 261-3441,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,3625 W Gandy Blvd,,Tampa,United States,Hillsborough,"3625 W Gandy Blvd, Tampa, FL 33611-2607",NEC Gandy Blvd & Dale Mabry,27.894675,-82.504568,33611-2607,FL,T1051,,1051,TRUE,2010-07-22 12:00:00,1996-10-02 12:00:00,SFL,Gandy,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(813) 835-8333,(813) 402-4742,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,10150 Bloomingdale Ave,,Riverview,United States,Hillsborough,"10150 Bloomingdale Ave, Riverview, FL 33578-3612",NEC US Hwy 301 & Bloomingdale Ave,27.89536,-82.333087,33578-3612,FL,T2235,,2235,TRUE,,2007-10-10 12:00:00,SFL,Brandon South,12-hour,354,396,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(813) 387-1161,(813) 387-1171,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,3055 Columbia Blvd,Ste 101,Titusville,United States,Brevard,"3055 Columbia Blvd, Titusville, FL 32780-7865",SEC Columbia Blvd & Windover Way,28.551849,-80.840758,32780-7865,FL,T2269,,2269,TRUE,2012-10-11 12:00:00,2007-07-25 12:00:00,SFL,Titusville,12-hour,360,396,300,,EST,Eastern Std Time,UTC,-5,STR,(321) 360-1086,(321) 360-1096,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,10500 Ulmerton Rd,,Largo,United States,Pinellas,"10500 Ulmerton Rd, Largo, FL 33771-3544",SEC Ulmerton Rd & Seminole Blvd,27.892652,-82.784993,33771-3544,FL,T0654,,654,TRUE,2010-07-22 12:00:00,1991-07-24 12:00:00,SFL,Largo,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(727) 581-6000,(727) 431-3507,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,8151 Dr Martin Luther King St N,,Saint Petersburg,United States,Pinellas,"8151 Dr Martin Luther King St N, Saint Petersburg, FL 33702-4111",SEC ML King & 83rd Ave N,27.846105,-82.644125,33702-4111,FL,T1131,,1131,TRUE,2010-04-15 12:00:00,1999-03-03 12:00:00,,St Petersburg Gateway,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(727) 576-2735,(727) 828-6086,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,7150 US 19 N,,Pinellas Park,United States,Pinellas,"7150 US 19 N, Pinellas Park, FL 33781-4600",SWC US 19 & Park Blvd,27.836842,-82.684696,33781-4600,FL,T2064,,2064,TRUE,2010-06-03 12:00:00,2005-10-05 12:00:00,SFL,Pinellas Park,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(727) 803-0022,(727) 324-2703,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,4450 Park St N,,Saint Petersburg,United States,Pinellas,"4450 Park St N, Saint Petersburg, FL 33709-4020",NWC Park St & Tyrone Blvd,27.812701,-82.755764,33709-4020,FL,T1023,,1023,TRUE,2010-04-15 12:00:00,1996-07-24 12:00:00,SFL,Park & Tyrone,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(727) 548-0400,(727) 828-6105,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,250 Crockett Blvd,,Merritt Island,United States,Brevard,"250 Crockett Blvd, Merritt Island, FL 32953-4395",NWC Hwy 3 & Crockett Blvd,28.386689,-80.704665,32953-4395,FL,T1053,,1053,TRUE,2012-06-21 12:00:00,1996-10-02 12:00:00,SFL,Merritt Island,12-hour,360,396,300,,EST,Eastern Std Time,UTC,-5,STR,(321) 452-1014,(321) 213-6575,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,8455 N Wickham Rd,,Melbourne,United States,Brevard,"8455 N Wickham Rd, Melbourne, FL 32940-6607",SWC I-95 & Wickham Rd,28.228007,-80.720324,32940-6607,FL,T1934,,1934,TRUE,,2004-10-06 12:00:00,SFL,Viera,12-hour,360,396,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(321) 242-9631,(321) 775-6332,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,2750 W New Haven Ave,,Melbourne Village,United States,Brevard,"2750 W New Haven Ave, Melbourne Village, FL 32904-3706",NEC New Haven Ave & Dayton Blvd,28.080003,-80.665964,32904-3706,FL,T0689,,689,TRUE,2004-10-21 12:00:00,1992-07-22 12:00:00,SFL,Melbourne,12-hour,360,396,300,,EST,Eastern Std Time,UTC,-5,STR,(321) 727-3238,(321) 216-2203,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Starbucks', 'Wine & Beer Available']"
en-US,6150 14th St W,,Bradenton,United States,Manatee,"6150 14th St W, Bradenton, FL 34207-4622",NWC US 41 & Bayshore Gardens,27.432646,-82.577904,34207-4622,FL,T0817,,817,TRUE,2007-05-04 12:00:00,1992-10-07 12:00:00,SFL,Bradenton,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(941) 756-2700,(941) 799-5818,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Wine & Beer Available']"
en-US,4305 Norfolk Pkwy,Ste 102,Melbourne,United States,Brevard,"4305 Norfolk Pkwy, Melbourne, FL 32904-8605",NWC I-95 & Palm Bay Rd,28.038122,-80.661401,32904-8605,FL,T2547,,2547,TRUE,,2009-07-22 12:00:00,SFL,West Melbourne,12-hour,360,396,300,,EST,Eastern Std Time,UTC,-5,STR,(321) 821-7340,(321) 821-7350,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,101 N Cattlemen Rd,,Sarasota,United States,Sarasota,"101 N Cattlemen Rd, Sarasota, FL 34243-4700",SWC I-75 & University Pkwy,27.387171,-82.457988,34243-4700,FL,T2034,,2034,TRUE,,2006-10-04 12:00:00,SFL,University Parkway,12-hour,354,396,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(941) 360-7520,(941) 360-7530,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,5350 Fruitville Rd,,Sarasota,United States,Sarasota,"5350 Fruitville Rd, Sarasota, FL 34232-6401",SEC Fruitville Rd & Honore Ave,27.336617,-82.46222,34232-6401,FL,T0799,,799,TRUE,2012-06-21 12:00:00,1997-07-23 12:00:00,SFL,North Sarasota,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(941) 379-6660,(941) 444-3119,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,8401 S Tamiami Trl,,Sarasota,United States,Sarasota,"8401 S Tamiami Trl, Sarasota, FL 34238-2927",NEC US 41 & Marbeth,27.228133,-82.492189,34238-2927,FL,T0665,,665,TRUE,2004-10-21 12:00:00,1991-07-24 12:00:00,SFL,Sarasota,12-hour,354,396,300,,EST,Eastern Std Time,UTC,-5,STR,(941) 925-3377,(941) 444-3181,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Café', 'Starbucks', 'Wine & Beer Available']"
en-US,4271 Tamiami Trl S,,Venice,United States,Sarasota,"4271 Tamiami Trl S, Venice, FL 34293-5131",NEC Jacaranda & US 41,27.051846,-82.390683,34293-5131,FL,T0813,,813,TRUE,2007-04-05 12:00:00,1992-07-22 12:00:00,SFL,Venice,12-hour,320,396,300,,EST,Eastern Std Time,UTC,-5,STR,(941) 492-9224,(941) 882-5285,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Café', 'Starbucks', 'Wine & Beer Available']"
en-US,1400A Tamiami Trl,,Port Charlotte,United States,Charlotte,"1400A Tamiami Trl, Port Charlotte, FL 33948-1004",SEC Rte 776 & US 41,27.013497,-82.142729,33948-1004,FL,T0690,,690,TRUE,2004-07-15 12:00:00,1992-03-11 12:00:00,SFL,Port Charlotte,12-hour,320,396,300,,EST,Eastern Std Time,UTC,-5,STR,(941) 255-1181,(941) 467-3308,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Starbucks', 'Wine & Beer Available']"
en-US,5800 20th St,,Vero Beach,United States,Indian River,"5800 20th St, Vero Beach, FL 32966-1017",NWC Kings Hwy & Rte 60,27.640415,-80.448042,32966-1017,FL,T1050,,1050,TRUE,2012-03-22 12:00:00,1996-10-02 12:00:00,SFL,Vero Beach,12-hour,360,396,300,,EST,Eastern Std Time,UTC,-5,STR,(772) 778-0376,(772) 925-3290,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,10720 SW Village Pkwy,,Port Saint Lucie,United States,St. Lucie,"10720 SW Village Pkwy, Port Saint Lucie, FL 34987-2188",NWC I-95 & SW Tradition Blvd,27.26994,-80.427047,34987-2188,FL,T2248,,2248,TRUE,,2007-07-25 12:00:00,SFL,Port St Lucie,12-hour,360,396,300,,EST,Eastern Std Time,UTC,-5,STR,(772) 293-6152,(772) 882-3684,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Starbucks', 'Wine & Beer Available']"
en-US,1890 NE Pine Island Rd,,Cape Coral,United States,Lee,"1890 NE Pine Island Rd, Cape Coral, FL 33909-1733",SEC Pine Island Rd & Pondella Rd,26.669695,-81.932793,33909-1733,FL,T2316,,2316,TRUE,,2007-10-10 12:00:00,SFL,Cape Coral North,12-hour,320,396,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(239) 829-2639,(239) 829-2642,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,2650 NW Federal Hwy,,Stuart,United States,Martin,"2650 NW Federal Hwy, Stuart, FL 34994-9318",NWC Hwy 1 & Britt Rd,27.23659,-80.271472,34994-9318,FL,T0816,,816,TRUE,2012-06-21 12:00:00,1992-10-07 12:00:00,SFL,Stuart,12-hour,360,396,300,,EST,Eastern Std Time,UTC,-5,STR,(772) 692-3388,(772) 934-5104,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,2430 Santa Barbara Blvd,,Cape Coral,United States,Lee,"2430 Santa Barbara Blvd, Cape Coral, FL 33914-4485",NWC Veterans Pkwy & Santa Barbara,26.606538,-81.976707,33914-4485,FL,T1454,,1454,TRUE,2012-03-22 12:00:00,2002-07-24 12:00:00,SFL,Cape Coral,12-hour,320,396,300,,EST,Eastern Std Time,UTC,-5,STR,(239) 458-5868,(239) 829-8160,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,9350 Dynasty Dr,,Fort Myers,United States,Lee,"9350 Dynasty Dr, Fort Myers, FL 33905-5574",NEC I-75 & Colonial Blvd,26.615149,-81.801196,33905-5574,FL,T2369,,2369,TRUE,,2008-07-23 12:00:00,SFL,Fort Myers North,12-hour,320,396,300,,EST,Eastern Std Time,UTC,-5,STR,(239) 265-9022,(239) 265-9032,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Starbucks', 'Wine & Beer Available']"
en-US,13711 S Tamiami Trl,,Fort Myers,United States,Lee,"13711 S Tamiami Trl, Fort Myers, FL 33912-1649",SEC Daniels Rd & US 41,26.542519,-81.8687,33912-1649,FL,T0818,,818,TRUE,2005-10-20 12:00:00,1993-10-06 12:00:00,SFL,Ft Myers,12-hour,320,396,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(239) 481-8860,(239) 271-3536,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,15880 San Carlos Blvd,Ste 101,Fort Myers,United States,Lee,"15880 San Carlos Blvd, Fort Myers, FL 33908-3378",NWC San Carlos Blvd & Kelly Rd,26.510365,-81.945624,33908-3378,FL,T2363,,2363,TRUE,,2008-07-23 12:00:00,SFL,Fort Myers SW,12-hour,320,396,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(239) 265-9002,(239) 265-9012,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
